#step,#updates,reviewer id,reviewer type,bid req,bidder selected,paper id,private_cost,previous demand,new demand,price,seen price,total seen price,previous bid,bid,positive bid,allocation,step 1 allocation,step 2 allocation,step 3 allocation,realized cost,total bid,total price,total realized cost,matching algorithm
4,0,0,UniformBidder,8,True,19,7.53314764909758,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,20,5.682050372792104,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,21,3.9064689749940946,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,22,4.566546377988473,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,23,0.9258072951513721,TBD,2.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.7522184273104898,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,24,0.9364705880071014,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,25,6.175383469304375,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,26,1.4765410374372685,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,27,5.6512373002824035,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,28,0.6072289426266817,TBD,1.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.4933735158841789,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,29,0.20756510208076884,TBD,1.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.1686466454406247,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,30,0.5807758003235093,TBD,1.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.4718803377628513,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,31,3.7539921814128077,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,32,0.6699161157667464,TBD,2.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.5443068440604815,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,33,0.0,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,34,4.647040145707326,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,35,7.950926914239851,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,36,7.459477340143826,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,37,0.07174413530750723,TBD,2.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.05829210993734962,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,38,7.84138769731078,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,39,6.5278345893843115,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,40,1.868903540700209,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,41,5.802148773557635,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,42,4.165462913760967,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,43,7.836203455899966,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,44,0.8140080107956215,TBD,1.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.6613815087714424,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,45,5.976926182553732,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,46,6.708591144122919,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,47,6.862732664536702,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,48,6.474166071590236,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,49,2.9185189517340486,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,50,7.528964491060475,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,51,2.9249939971740844,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,1,UniformBidder,8,False,0,0.6575057478488306,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.07569967491680615,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,1,5.2000224004375335,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.8210561684901369,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,2,1.17871012897366,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.13570675826999373,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,3,0.9777662818456491,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.11257177587038722,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,4,3.989235697366923,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.2886946886252379,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,5,5.102565209129395,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.5874663892089764,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,6,6.40959758082949,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.0120417232888668,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,7,4.839341439659255,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.35021549892270926,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,8,7.601683711145476,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.200265849128233,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,9,0.268510241556113,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.03091400807389459,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,10,1.4092108184134209,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.22250697132843486,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,11,0.9488580586641294,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.14981969347328358,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,12,5.278105336859403,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.6076766012831549,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,13,6.649402695398994,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.0499056887472096,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,14,4.369106829452829,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.5030221678646348,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,15,7.156052518555271,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.8238876254915607,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,16,3.3554711181286097,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.3863206879424386,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,17,1.2233566067373052,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.19316156948483765,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,18,0.2798323299377907,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.044184052095440636,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,19,4.833507476488093,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.7631853910244357,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,20,5.249551678033292,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.8288765807420987,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,21,7.089943252234851,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.1194647240370816,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,22,0.5995949761430923,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.06903231633226392,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,23,5.300902595137463,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.38361795096389534,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,24,5.040931535589814,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.7959365582510232,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,25,4.830813096039857,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.7627599625326089,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,26,4.682908887360497,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.5391506942684783,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,27,2.4322850068261985,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.3840450010778208,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,28,0.11795869413191562,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.013580770705977126,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,29,1.6634714905431562,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.19151809924016602,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,30,5.017933348306916,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.5777225894432304,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,31,2.441631260418172,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.17669699910920983,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,32,6.0412207485307095,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.4371936068015645,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,33,3.2992885128576237,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.5209402915038353,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,34,0.0,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,35,3.903307294819018,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.6163116781293186,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,36,1.5609661350212996,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.24646833710862623,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,37,7.857223288372322,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.5686148432374707,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,38,4.216588338667611,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.6657771061054122,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,39,7.872234257446798,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.5697011633678604,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,40,0.9774441952486184,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.15433329398662393,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,41,6.58458421617252,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.03967119202724,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,42,4.826936213892162,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.555732787783637,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,43,2.754073533004644,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.31708083439198204,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,44,6.036024093542144,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.6949369844538652,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,45,2.420916884235319,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.27872398338235577,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,46,4.613448907515634,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.5311536571152868,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,47,2.6721318116013535,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.30764675462515584,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,48,7.850237254865233,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.2395111455050367,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,49,4.079458528264674,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.29522397244020665,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,50,4.76302747424308,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.7520569696173283,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,1,UniformBidder,8,False,51,7.8802531805707865,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.5702814801728859,0.0,0.0,25.562065311990224,FractionalAllocation
4,0,2,UniformBidder,8,True,0,3.4874982891958286,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,1,6.200198268438893,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,2,0.9815633010536252,TBD,1.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.7975201821060705,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,3,4.013055990741604,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,4,6.46153401755921,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,5,6.75520722480911,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,6,6.340124428520772,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,7,1.5312366807868287,TBD,2.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,1.2441298031392984,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,8,4.331717761866408,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,9,2.755797751770463,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,10,3.7449188230411927,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,11,5.922362804052556,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,12,0.9179070526887595,TBD,1.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.7457994803096171,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,13,0.0,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,14,1.3599052607005282,TBD,1.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,1.1049230243191792,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,15,0.4130229953056712,TBD,1.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.3355811836858579,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,16,0.0,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,17,0.0,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,18,4.870140196816825,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,19,2.3262699573745804,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,20,7.078765081773668,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,21,0.0,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,22,3.1077588974646453,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,23,4.688056072305459,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,24,2.587217450304631,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,25,3.577294882586507,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
4,0,2,UniformBidder,8,True,26,4.803994172886424,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.730329146188474,FractionalAllocation
