#step,#updates,reviewer id,reviewer type,bid req,bidder selected,paper id,private_cost,previous demand,new demand,price,seen price,total seen price,previous bid,bid,positive bid,allocation,step 1 allocation,step 2 allocation,step 3 allocation,realized cost,total bid,total price,total realized cost,matching algorithm
4,0,0,UniformBidder,8,True,33,0.0,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,34,4.647040145707326,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,35,7.950926914239851,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,36,7.459477340143826,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,37,0.07174413530750723,TBD,2.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.05829210993734962,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,38,7.84138769731078,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,39,6.5278345893843115,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,40,1.868903540700209,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,41,5.802148773557635,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,42,4.165462913760967,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,43,7.836203455899966,TBD,3.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,44,0.8140080107956215,TBD,1.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.6613815087714424,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,45,5.976926182553732,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,46,6.708591144122919,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,47,6.862732664536702,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,48,6.474166071590236,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,49,2.9185189517340486,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,50,7.528964491060475,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,0,UniformBidder,8,True,51,2.9249939971740844,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.478954642809632,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,0,0.6575057478488306,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.047582652804849586,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,1,5.2000224004375335,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.8210561684901369,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,2,1.17871012897366,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.13570675826999373,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,3,0.9777662818456491,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.15438414976510248,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,4,3.989235697366923,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.6298793206368826,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,5,5.102565209129395,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.5874663892089764,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,6,6.40959758082949,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.0120417232888668,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,7,4.839341439659255,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.7641065431040929,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,8,7.601683711145476,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.200265849128233,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,9,0.268510241556113,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.03091400807389459,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,10,1.4092108184134209,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.22250697132843486,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,11,0.9488580586641294,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.14981969347328358,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,12,5.278105336859403,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.6076766012831549,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,13,6.649402695398994,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.48120677400913775,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,14,4.369106829452829,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.3161853626577705,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,15,7.156052518555271,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.8238876254915607,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,16,3.3554711181286097,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.5298112291782014,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,17,1.2233566067373052,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.19316156948483765,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,18,0.2798323299377907,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.02025102387707696,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,19,4.833507476488093,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.5564893476219844,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,20,5.249551678033292,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.8288765807420987,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,21,7.089943252234851,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.8162763612770387,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,22,0.5995949761430923,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.06903231633226392,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,23,5.300902595137463,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.38361795096389534,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,24,5.040931535589814,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.7959365582510232,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,25,4.830813096039857,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.7627599625326089,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,26,4.682908887360497,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.5391506942684783,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,27,2.4322850068261985,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.3840450010778208,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,28,0.11795869413191562,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.013580770705977126,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,29,1.6634714905431562,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.19151809924016602,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,30,5.017933348306916,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.3631399133643163,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,31,2.441631260418172,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.28110886221919745,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,32,6.0412207485307095,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.4371936068015645,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,33,3.2992885128576237,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.5209402915038353,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,34,0.0,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,35,3.903307294819018,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.28247618580927103,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,36,1.5609661350212996,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.24646833710862623,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,37,7.857223288372322,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.5686148432374707,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,38,4.216588338667611,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.4854624732018631,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,39,7.872234257446798,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.242984356438968,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,40,0.9774441952486184,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.15433329398662393,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,41,6.58458421617252,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.03967119202724,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,42,4.826936213892162,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.555732787783637,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,43,2.754073533004644,TBD,3.0,1,TBD,0,TBD,0.0,0,0.029605263157894735,0.0,0.0,0.029605263157894735,0.08153507170079538,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,44,6.036024093542144,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.6949369844538652,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,45,2.420916884235319,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.3822500343529451,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,46,4.613448907515634,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.728439301186679,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,47,2.6721318116013535,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.30764675462515584,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,48,7.850237254865233,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.2395111455050367,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,49,4.079458528264674,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.29522397244020665,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,50,4.76302747424308,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.7520569696173283,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,1,IntegralGreedyBidder,6,False,51,7.8802531805707865,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.9072659911841365,0.0,0.0,25.636186425116605,FractionalAllocation
4,0,2,UniformBidder,8,False,0,3.4874982891958286,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.25238474461285604,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,1,6.200198268438893,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.9789786739640356,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,2,0.9815633010536252,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.11300893268709501,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,3,4.013055990741604,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.6336404195907795,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,4,6.46153401755921,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.0202422132988227,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,5,6.75520722480911,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.7777376739089437,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,6,6.340124428520772,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.0010722781874903,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,7,1.5312366807868287,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.24177421275581504,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,8,4.331717761866408,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.6839554360841695,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,9,2.755797751770463,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.31727934642094147,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,10,3.7449188230411927,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.5913029720591356,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,11,5.922362804052556,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.9351099164293508,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,12,0.9179070526887595,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.10568008830298217,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,13,0.0,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,14,1.3599052607005282,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.09841419649806454,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,15,0.4130229953056712,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.04755198959111346,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,16,0.0,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,17,0.0,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,18,4.870140196816825,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.35244435634858606,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,19,2.3262699573745804,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.2678271332503629,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,20,7.078765081773668,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.1176997497537369,0.0,0.0,26.140656821970147,FractionalAllocation
4,0,2,UniformBidder,8,False,21,0.0,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.140656821970147,FractionalAllocation
